month_to_take_fromEnvData	dayofsampling	Month	year	Site	File_info	databace	env_factor	Year	variable	value
Mar_Spring_2018	4_5	apr	2018	PFN	./TerraClimate_q_2018.nc	./TerraClimate	q	2018	Mar_Spring	23.8
Mar_Spring_2018	4_5	apr	2018	PFN	./TerraClimate_tmax_2018.nc	./TerraClimate	tmax	2018	Mar_Spring	8.4
Mar_Spring_2018	4_5	apr	2018	ERG	./TerraClimate_tmin_2018.nc	./TerraClimate	tmin	2018	Mar_Spring	-0.9
Mar_Spring_2018	4_5	apr	2018	K69	./TerraClimate_PDSI_2018.nc	./TerraClimate	PDSI	2018	Mar_Spring	-1.6
Mar_Spring_2018	4_5	apr	2018	JUG	./TerraClimate_PDSI_2018.nc	./TerraClimate	PDSI	2018	Mar_Spring	-1.7
Mar_Spring_2018	4_5	apr	2018	PFN	./TerraClimate_srad_2018.nc	./TerraClimate	srad	2018	Mar_Spring	119.50206006226
Mar_Spring_2019	22	mar	2019	ERG	./TerraClimate_ws_2019.nc	./TerraClimate	ws	2019	Mar_Spring	4.1
Mar_Spring_2019	22	mar	2019	EY	./TerraClimate_ws_2019.nc	./TerraClimate	ws	2019	Mar_Spring	4.1
Mar_Spring_2019	22	mar	2019	ERG	./TerraClimate_vap_2019.nc	./TerraClimate	vap	2019	Mar_Spring	0.691
Mar_Spring_2019	22	mar	2019	EY	./TerraClimate_vap_2019.nc	./TerraClimate	vap	2019	Mar_Spring	0.699
Mar_Spring_2019	22	mar	2019	EY	./TerraClimate_vpd_2019.nc	./TerraClimate	vpd	2019	Mar_Spring	0.35
Mar_Spring_2019	22	mar	2019	WH	./TerraClimate_vpd_2019.nc	./TerraClimate	vpd	2019	Mar_Spring	0.41
Mar_Spring_2019	22	mar	2019	JUG	./TerraClimate_pet_2019.nc	./TerraClimate	pet	2019	Mar_Spring	58.2
Mar_Spring_2019	22	mar	2019	EY	./TerraClimate_srad_2019.nc	./TerraClimate	srad	2019	Mar_Spring	126.498736495147
Mar_Spring_2019	22	mar	2019	JUG	./TerraClimate_ws_2019.nc	./TerraClimate	ws	2019	Mar_Spring	4.1
Mar_Spring_2019	22	mar	2019	WH	./TerraClimate_vap_2019.nc	./TerraClimate	vap	2019	Mar_Spring	0.709
Mar_Spring_2019	22	mar	2019	WH	./TerraClimate_srad_2019.nc	./TerraClimate	srad	2019	Mar_Spring	126.602765061344
Mar_Spring_2019	22	mar	2019	WH	./TerraClimate_ws_2019.nc	./TerraClimate	ws	2019	Mar_Spring	4
Mar_Spring_2019	22	mar	2019	K69	./TerraClimate_pet_2019.nc	./TerraClimate	pet	2019	Mar_Spring	57.1
Mar_Spring_2019	22	mar	2019	K69	./TerraClimate_ws_2019.nc	./TerraClimate	ws	2019	Mar_Spring	4.1
Mar_Spring_2019	22	mar	2019	PFN	./TerraClimate_ws_2019.nc	./TerraClimate	ws	2019	Mar_Spring	4.1
Mar_Spring_2019	22	mar	2019	ERG	./TerraClimate_pet_2019.nc	./TerraClimate	pet	2019	Mar_Spring	56.7
Mar_Spring_2019	22	mar	2019	ERG	./TerraClimate_vpd_2019.nc	./TerraClimate	vpd	2019	Mar_Spring	0.37
Mar_Spring_2019	22	mar	2019	EY	./TerraClimate_def_2019.nc	./TerraClimate	def	2019	Mar_Spring	0
Mar_Spring_2019	22	mar	2019	WH	./TerraClimate_def_2019.nc	./TerraClimate	def	2019	Mar_Spring	0
Mar_Spring_2019	22	mar	2019	WH	./TerraClimate_q_2019.nc	./TerraClimate	q	2019	Mar_Spring	4.8
Mar_Spring_2019	22	mar	2019	JUG	./TerraClimate_ppt_2019.nc	./TerraClimate	ppt	2019	Mar_Spring	56.7
Mar_Spring_2019	22	mar	2019	K69	./TerraClimate_ppt_2019.nc	./TerraClimate	ppt	2019	Mar_Spring	59.9
Mar_Spring_2019	22	mar	2019	PFN	./TerraClimate_ppt_2019.nc	./TerraClimate	ppt	2019	Mar_Spring	59.9
Mar_Spring_2019	22	mar	2019	ERG	./TerraClimate_ppt_2019.nc	./TerraClimate	ppt	2019	Mar_Spring	76.2
Mar_Spring_2019	22	mar	2019	JUG	./TerraClimate_swe_2019.nc	./TerraClimate	swe	2019	Mar_Spring	0
Mar_Spring_2019	22	mar	2019	K69	./TerraClimate_swe_2019.nc	./TerraClimate	swe	2019	Mar_Spring	0
Mar_Spring_2019	22	mar	2019	PFN	./TerraClimate_swe_2019.nc	./TerraClimate	swe	2019	Mar_Spring	0
Mar_Spring_2019	22	mar	2019	PFN	./TerraClimate_pet_2019.nc	./TerraClimate	pet	2019	Mar_Spring	57.1
Mar_Spring_2019	22	mar	2019	JUG	./TerraClimate_q_2019.nc	./TerraClimate	q	2019	Mar_Spring	2.9
Mar_Spring_2019	22	mar	2019	K69	./TerraClimate_q_2019.nc	./TerraClimate	q	2019	Mar_Spring	3.4
Mar_Spring_2019	22	mar	2019	PFN	./TerraClimate_q_2019.nc	./TerraClimate	q	2019	Mar_Spring	3.4
Mar_Spring_2019	22	mar	2019	ERG	./TerraClimate_q_2019.nc	./TerraClimate	q	2019	Mar_Spring	20.9
Mar_Spring_2019	22	mar	2019	EY	./TerraClimate_q_2019.nc	./TerraClimate	q	2019	Mar_Spring	21.1
Mar_Spring_2019	22	mar	2019	JUG	./TerraClimate_vap_2019.nc	./TerraClimate	vap	2019	Mar_Spring	0.71
Mar_Spring_2019	22	mar	2019	K69	./TerraClimate_vap_2019.nc	./TerraClimate	vap	2019	Mar_Spring	0.704
Mar_Spring_2019	22	mar	2019	PFN	./TerraClimate_vap_2019.nc	./TerraClimate	vap	2019	Mar_Spring	0.704
Mar_Spring_2019	22	mar	2019	JUG	./TerraClimate_soil_2019.nc	./TerraClimate	soil	2019	Mar_Spring	58.8
Mar_Spring_2019	22	mar	2019	K69	./TerraClimate_soil_2019.nc	./TerraClimate	soil	2019	Mar_Spring	61.8
Mar_Spring_2019	22	mar	2019	PFN	./TerraClimate_soil_2019.nc	./TerraClimate	soil	2019	Mar_Spring	61.8
Mar_Spring_2019	22	mar	2019	EY	./TerraClimate_soil_2019.nc	./TerraClimate	soil	2019	Mar_Spring	58.5
Mar_Spring_2019	22	mar	2019	WH	./TerraClimate_soil_2019.nc	./TerraClimate	soil	2019	Mar_Spring	61.4
Mar_Spring_2019	22	mar	2019	K69	./TerraClimate_def_2019.nc	./TerraClimate	def	2019	Mar_Spring	0
Mar_Spring_2019	22	mar	2019	PFN	./TerraClimate_def_2019.nc	./TerraClimate	def	2019	Mar_Spring	0
Mar_Spring_2019	22	mar	2019	ERG	./TerraClimate_def_2019.nc	./TerraClimate	def	2019	Mar_Spring	0
Mar_Spring_2019	22	mar	2019	JUG	./TerraClimate_srad_2019.nc	./TerraClimate	srad	2019	Mar_Spring	128.099175975096
Mar_Spring_2019	22	mar	2019	K69	./TerraClimate_srad_2019.nc	./TerraClimate	srad	2019	Mar_Spring	128.403259476286
Mar_Spring_2019	22	mar	2019	PFN	./TerraClimate_srad_2019.nc	./TerraClimate	srad	2019	Mar_Spring	128.403259476286
Mar_Spring_2019	22	mar	2019	ERG	./TerraClimate_srad_2019.nc	./TerraClimate	srad	2019	Mar_Spring	126.698791430141
Mar_Spring_2019	22	mar	2019	JUG	./TerraClimate_PDSI_2019.nc	./TerraClimate	PDSI	2019	Mar_Spring	-6.5
Mar_Spring_2019	22	mar	2019	K69	./TerraClimate_PDSI_2019.nc	./TerraClimate	PDSI	2019	Mar_Spring	-6.4
Mar_Spring_2019	22	mar	2019	PFN	./TerraClimate_PDSI_2019.nc	./TerraClimate	PDSI	2019	Mar_Spring	-6.4
Mar_Spring_2019	22	mar	2019	ERG	./TerraClimate_PDSI_2019.nc	./TerraClimate	PDSI	2019	Mar_Spring	-5.9
Mar_Spring_2019	22	mar	2019	EY	./TerraClimate_PDSI_2019.nc	./TerraClimate	PDSI	2019	Mar_Spring	-5.8
Mar_Spring_2019	22	mar	2019	WH	./TerraClimate_PDSI_2019.nc	./TerraClimate	PDSI	2019	Mar_Spring	-6.2
Mar_Spring_2019	22	mar	2019	ERG	./TerraClimate_swe_2019.nc	./TerraClimate	swe	2019	Mar_Spring	0
Mar_Spring_2019	22	mar	2019	EY	./TerraClimate_swe_2019.nc	./TerraClimate	swe	2019	Mar_Spring	0
Mar_Spring_2019	22	mar	2019	WH	./TerraClimate_swe_2019.nc	./TerraClimate	swe	2019	Mar_Spring	0
Mar_Spring_2019	22	mar	2019	EY	./TerraClimate_pet_2019.nc	./TerraClimate	pet	2019	Mar_Spring	54.9
Mar_Spring_2019	22	mar	2019	WH	./TerraClimate_pet_2019.nc	./TerraClimate	pet	2019	Mar_Spring	59.5
Mar_Spring_2019	22	mar	2019	JUG	./TerraClimate_tmax_2019.nc	./TerraClimate	tmax	2019	Mar_Spring	12.1
Mar_Spring_2019	22	mar	2019	K69	./TerraClimate_tmax_2019.nc	./TerraClimate	tmax	2019	Mar_Spring	11.8
Mar_Spring_2019	22	mar	2019	PFN	./TerraClimate_tmax_2019.nc	./TerraClimate	tmax	2019	Mar_Spring	11.8
Mar_Spring_2019	22	mar	2019	ERG	./TerraClimate_tmax_2019.nc	./TerraClimate	tmax	2019	Mar_Spring	11.7
Mar_Spring_2019	22	mar	2019	EY	./TerraClimate_tmax_2019.nc	./TerraClimate	tmax	2019	Mar_Spring	11.5
Mar_Spring_2019	22	mar	2019	WH	./TerraClimate_tmax_2019.nc	./TerraClimate	tmax	2019	Mar_Spring	12.4
Mar_Spring_2019	22	mar	2019	EY	./TerraClimate_ppt_2019.nc	./TerraClimate	ppt	2019	Mar_Spring	74.3
Mar_Spring_2019	22	mar	2019	WH	./TerraClimate_ppt_2019.nc	./TerraClimate	ppt	2019	Mar_Spring	63.9
Mar_Spring_2019	22	mar	2019	JUG	./TerraClimate_tmin_2019.nc	./TerraClimate	tmin	2019	Mar_Spring	3.3
Mar_Spring_2019	22	mar	2019	K69	./TerraClimate_tmin_2019.nc	./TerraClimate	tmin	2019	Mar_Spring	3.1
Mar_Spring_2019	22	mar	2019	PFN	./TerraClimate_tmin_2019.nc	./TerraClimate	tmin	2019	Mar_Spring	3.1
Mar_Spring_2019	22	mar	2019	ERG	./TerraClimate_tmin_2019.nc	./TerraClimate	tmin	2019	Mar_Spring	2.7
Mar_Spring_2019	22	mar	2019	EY	./TerraClimate_tmin_2019.nc	./TerraClimate	tmin	2019	Mar_Spring	2.6
Mar_Spring_2019	22	mar	2019	WH	./TerraClimate_tmin_2019.nc	./TerraClimate	tmin	2019	Mar_Spring	3.5
Mar_Spring_2019	22	mar	2019	JUG	./TerraClimate_aet_2019.nc	./TerraClimate	aet	2019	Mar_Spring	56.8
Mar_Spring_2019	22	mar	2019	K69	./TerraClimate_aet_2019.nc	./TerraClimate	aet	2019	Mar_Spring	57.1
Mar_Spring_2019	22	mar	2019	PFN	./TerraClimate_aet_2019.nc	./TerraClimate	aet	2019	Mar_Spring	57.1
Mar_Spring_2019	22	mar	2019	ERG	./TerraClimate_aet_2019.nc	./TerraClimate	aet	2019	Mar_Spring	56.7
Mar_Spring_2019	22	mar	2019	EY	./TerraClimate_aet_2019.nc	./TerraClimate	aet	2019	Mar_Spring	54.9
Mar_Spring_2019	22	mar	2019	WH	./TerraClimate_aet_2019.nc	./TerraClimate	aet	2019	Mar_Spring	59.5
Mar_Spring_2019	22	mar	2019	ERG	./TerraClimate_soil_2019.nc	./TerraClimate	soil	2019	Mar_Spring	59.8
Mar_Spring_2019	22	mar	2019	JUG	./TerraClimate_def_2019.nc	./TerraClimate	def	2019	Mar_Spring	1.4
Mar_Spring_2019	22	mar	2019	JUG	./TerraClimate_vpd_2019.nc	./TerraClimate	vpd	2019	Mar_Spring	0.39
Mar_Spring_2019	22	mar	2019	K69	./TerraClimate_vpd_2019.nc	./TerraClimate	vpd	2019	Mar_Spring	0.37
Mar_Spring_2019	22	mar	2019	PFN	./TerraClimate_vpd_2019.nc	./TerraClimate	vpd	2019	Mar_Spring	0.37
Nov_Fall_2014	3	Dec	2014	K69	./TerraClimate_def_2014.nc	./TerraClimate	def	2014	Nov_Fall	0
Nov_Fall_2014	3	Dec	2014	WH	./TerraClimate_aet_2014.nc	./TerraClimate	aet	2014	Nov_Fall	16.8
Nov_Fall_2014	3	Dec	2014	JUG	./TerraClimate_aet_2014.nc	./TerraClimate	aet	2014	Nov_Fall	17.3
Nov_Fall_2014	3	Dec	2014	WH	./TerraClimate_tmin_2014.nc	./TerraClimate	tmin	2014	Nov_Fall	4.05
Nov_Fall_2014	3	Dec	2014	ERG	./TerraClimate_ws_2014.nc	./TerraClimate	ws	2014	Nov_Fall	1.31
Nov_Fall_2014	3	Dec	2014	K69	./TerraClimate_aet_2014.nc	./TerraClimate	aet	2014	Nov_Fall	17.5
Nov_Fall_2014	3	Dec	2014	EY	./TerraClimate_tmax_2014.nc	./TerraClimate	tmax	2014	Nov_Fall	9.95
Nov_Fall_2014	3	Dec	2014	WH	./TerraClimate_ws_2014.nc	./TerraClimate	ws	2014	Nov_Fall	1.14
Nov_Fall_2014	3	Dec	2014	WH	./TerraClimate_swe_2014.nc	./TerraClimate	swe	2014	Nov_Fall	0
Nov_Fall_2014	3	Dec	2014	ERG	./TerraClimate_tmin_2014.nc	./TerraClimate	tmin	2014	Nov_Fall	3.45
Nov_Fall_2014	3	Dec	2014	EY	./TerraClimate_swe_2014.nc	./TerraClimate	swe	2014	Nov_Fall	0
Nov_Fall_2014	3	Dec	2014	WH	./TerraClimate_ppt_2014.nc	./TerraClimate	ppt	2014	Nov_Fall	59
Nov_Fall_2014	3	Dec	2014	PFN	./TerraClimate_tmax_2014.nc	./TerraClimate	tmax	2014	Nov_Fall	10.38
Nov_Fall_2014	3	Dec	2014	WH	./TerraClimate_tmax_2014.nc	./TerraClimate	tmax	2014	Nov_Fall	10.35
Nov_Fall_2014	3	Dec	2014	JUG	./TerraClimate_def_2014.nc	./TerraClimate	def	2014	Nov_Fall	0
Nov_Fall_2014	3	Dec	2014	WH	./TerraClimate_srad_2014.nc	./TerraClimate	srad	2014	Nov_Fall	52.9977476652628
Nov_Fall_2014	3	Dec	2014	PFN	./TerraClimate_swe_2014.nc	./TerraClimate	swe	2014	Nov_Fall	0
Nov_Fall_2014	3	Dec	2014	PFN	./TerraClimate_ppt_2014.nc	./TerraClimate	ppt	2014	Nov_Fall	55.2
Nov_Fall_2014	3	Dec	2014	PFN	./TerraClimate_tmin_2014.nc	./TerraClimate	tmin	2014	Nov_Fall	3.95
Nov_Fall_2014	3	Dec	2014	K69	./TerraClimate_swe_2014.nc	./TerraClimate	swe	2014	Nov_Fall	0
Nov_Fall_2014	3	Dec	2014	EY	./TerraClimate_tmin_2014.nc	./TerraClimate	tmin	2014	Nov_Fall	3.58
Nov_Fall_2014	3	Dec	2014	WH	./TerraClimate_vpd_2014.nc	./TerraClimate	vpd	2014	Nov_Fall	0.21
Nov_Fall_2014	3	Dec	2014	ERG	./TerraClimate_vpd_2014.nc	./TerraClimate	vpd	2014	Nov_Fall	0.19
Nov_Fall_2014	3	Dec	2014	JUG	./TerraClimate_q_2014.nc	./TerraClimate	q	2014	Nov_Fall	35.5
Nov_Fall_2014	3	Dec	2014	K69	./TerraClimate_tmax_2014.nc	./TerraClimate	tmax	2014	Nov_Fall	10.38
Nov_Fall_2014	3	Dec	2014	WH	./TerraClimate_q_2014.nc	./TerraClimate	q	2014	Nov_Fall	42.2
Nov_Fall_2014	3	Dec	2014	WH	./TerraClimate_vap_2014.nc	./TerraClimate	vap	2014	Nov_Fall	0.831
Nov_Fall_2014	3	Dec	2014	EY	./TerraClimate_vap_2014.nc	./TerraClimate	vap	2014	Nov_Fall	0.821
Nov_Fall_2014	3	Dec	2014	K69	./TerraClimate_soil_2014.nc	./TerraClimate	soil	2014	Nov_Fall	61.8
Nov_Fall_2014	3	Dec	2014	PFN	./TerraClimate_soil_2014.nc	./TerraClimate	soil	2014	Nov_Fall	61.8
Nov_Fall_2014	3	Dec	2014	WH	./TerraClimate_soil_2014.nc	./TerraClimate	soil	2014	Nov_Fall	61.4
Nov_Fall_2014	3	Dec	2014	PFN	./TerraClimate_def_2014.nc	./TerraClimate	def	2014	Nov_Fall	0
Nov_Fall_2014	3	Dec	2014	EY	./TerraClimate_ppt_2014.nc	./TerraClimate	ppt	2014	Nov_Fall	69.7
Nov_Fall_2014	3	Dec	2014	EY	./TerraClimate_def_2014.nc	./TerraClimate	def	2014	Nov_Fall	0
Nov_Fall_2014	3	Dec	2014	K69	./TerraClimate_pet_2014.nc	./TerraClimate	pet	2014	Nov_Fall	17.5
Nov_Fall_2014	3	Dec	2014	WH	./TerraClimate_pet_2014.nc	./TerraClimate	pet	2014	Nov_Fall	16.8
Nov_Fall_2014	3	Dec	2014	EY	./TerraClimate_aet_2014.nc	./TerraClimate	aet	2014	Nov_Fall	17
Nov_Fall_2014	3	Dec	2014	ERG	./TerraClimate_aet_2014.nc	./TerraClimate	aet	2014	Nov_Fall	16.9
Nov_Fall_2014	3	Dec	2014	JUG	./TerraClimate_ws_2014.nc	./TerraClimate	ws	2014	Nov_Fall	1.17
Nov_Fall_2014	3	Dec	2014	K69	./TerraClimate_ws_2014.nc	./TerraClimate	ws	2014	Nov_Fall	1.24
Nov_Fall_2014	3	Dec	2014	PFN	./TerraClimate_ws_2014.nc	./TerraClimate	ws	2014	Nov_Fall	1.24
Nov_Fall_2014	3	Dec	2014	EY	./TerraClimate_ws_2014.nc	./TerraClimate	ws	2014	Nov_Fall	1.32
Nov_Fall_2014	3	Dec	2014	WH	./TerraClimate_PDSI_2014.nc	./TerraClimate	PDSI	2014	Nov_Fall	2.71
Nov_Fall_2014	3	Dec	2014	EY	./TerraClimate_PDSI_2014.nc	./TerraClimate	PDSI	2014	Nov_Fall	2.44
Nov_Fall_2014	3	Dec	2014	JUG	./TerraClimate_tmin_2014.nc	./TerraClimate	tmin	2014	Nov_Fall	4.15
Nov_Fall_2014	3	Dec	2014	JUG	./TerraClimate_pet_2014.nc	./TerraClimate	pet	2014	Nov_Fall	17.3
Nov_Fall_2014	3	Dec	2014	ERG	./TerraClimate_def_2014.nc	./TerraClimate	def	2014	Nov_Fall	0
Nov_Fall_2014	3	Dec	2014	JUG	./TerraClimate_vpd_2014.nc	./TerraClimate	vpd	2014	Nov_Fall	0.23
Nov_Fall_2014	3	Dec	2014	K69	./TerraClimate_vpd_2014.nc	./TerraClimate	vpd	2014	Nov_Fall	0.22
Nov_Fall_2014	3	Dec	2014	EY	./TerraClimate_vpd_2014.nc	./TerraClimate	vpd	2014	Nov_Fall	0.19
Nov_Fall_2014	3	Dec	2014	WH	./TerraClimate_def_2014.nc	./TerraClimate	def	2014	Nov_Fall	0
Nov_Fall_2014	3	Dec	2014	JUG	./TerraClimate_tmax_2014.nc	./TerraClimate	tmax	2014	Nov_Fall	10.49
Nov_Fall_2014	3	Dec	2014	K69	./TerraClimate_vap_2014.nc	./TerraClimate	vap	2014	Nov_Fall	0.815
Nov_Fall_2014	3	Dec	2014	PFN	./TerraClimate_vap_2014.nc	./TerraClimate	vap	2014	Nov_Fall	0.815
Nov_Fall_2014	3	Dec	2014	JUG	./TerraClimate_ppt_2014.nc	./TerraClimate	ppt	2014	Nov_Fall	52.8
Nov_Fall_2014	3	Dec	2014	JUG	./TerraClimate_soil_2014.nc	./TerraClimate	soil	2014	Nov_Fall	61.2
Nov_Fall_2014	3	Dec	2014	K69	./TerraClimate_ppt_2014.nc	./TerraClimate	ppt	2014	Nov_Fall	55.2
Nov_Fall_2014	3	Dec	2014	ERG	./TerraClimate_PDSI_2014.nc	./TerraClimate	PDSI	2014	Nov_Fall	2.48
Nov_Fall_2014	3	Dec	2014	ERG	./TerraClimate_ppt_2014.nc	./TerraClimate	ppt	2014	Nov_Fall	69.3
Nov_Fall_2014	3	Dec	2014	ERG	./TerraClimate_swe_2014.nc	./TerraClimate	swe	2014	Nov_Fall	0
Nov_Fall_2014	3	Dec	2014	EY	./TerraClimate_soil_2014.nc	./TerraClimate	soil	2014	Nov_Fall	58.5
Nov_Fall_2014	3	Dec	2014	PFN	./TerraClimate_srad_2014.nc	./TerraClimate	srad	2014	Nov_Fall	53.4017441860465
Nov_Fall_2014	3	Dec	2014	PFN	./TerraClimate_vpd_2014.nc	./TerraClimate	vpd	2014	Nov_Fall	0.22
Nov_Fall_2014	3	Dec	2014	PFN	./TerraClimate_aet_2014.nc	./TerraClimate	aet	2014	Nov_Fall	17.5
Nov_Fall_2014	3	Dec	2014	JUG	./TerraClimate_vap_2014.nc	./TerraClimate	vap	2014	Nov_Fall	0.824
Nov_Fall_2014	3	Dec	2014	PFN	./TerraClimate_PDSI_2014.nc	./TerraClimate	PDSI	2014	Nov_Fall	2.62
Nov_Fall_2014	3	Dec	2014	JUG	./TerraClimate_PDSI_2014.nc	./TerraClimate	PDSI	2014	Nov_Fall	2.71
Nov_Fall_2014	3	Dec	2014	ERG	./TerraClimate_vap_2014.nc	./TerraClimate	vap	2014	Nov_Fall	0.815
Nov_Fall_2014	3	Dec	2014	JUG	./TerraClimate_swe_2014.nc	./TerraClimate	swe	2014	Nov_Fall	0
Nov_Fall_2014	3	Dec	2014	K69	./TerraClimate_srad_2014.nc	./TerraClimate	srad	2014	Nov_Fall	53.4017441860465
Nov_Fall_2014	3	Dec	2014	K69	./TerraClimate_q_2014.nc	./TerraClimate	q	2014	Nov_Fall	37.7
Nov_Fall_2014	3	Dec	2014	ERG	./TerraClimate_soil_2014.nc	./TerraClimate	soil	2014	Nov_Fall	59.8
Nov_Fall_2014	3	Dec	2014	K69	./TerraClimate_tmin_2014.nc	./TerraClimate	tmin	2014	Nov_Fall	3.95
Nov_Fall_2014	3	Dec	2014	ERG	./TerraClimate_tmax_2014.nc	./TerraClimate	tmax	2014	Nov_Fall	9.83
Nov_Fall_2014	3	Dec	2014	K69	./TerraClimate_PDSI_2014.nc	./TerraClimate	PDSI	2014	Nov_Fall	2.62
Nov_Fall_2014	3	Dec	2014	PFN	./TerraClimate_pet_2014.nc	./TerraClimate	pet	2014	Nov_Fall	17.5
Nov_Fall_2014	3	Dec	2014	JUG	./TerraClimate_srad_2014.nc	./TerraClimate	srad	2014	Nov_Fall	53.203868339132
Nov_Fall_2014	3	Dec	2014	ERG	./TerraClimate_pet_2014.nc	./TerraClimate	pet	2014	Nov_Fall	16.9
Nov_Fall_2014	3	Dec	2014	EY	./TerraClimate_pet_2014.nc	./TerraClimate	pet	2014	Nov_Fall	17
Nov_Fall_2014	3	Dec	2014	PFN	./TerraClimate_q_2014.nc	./TerraClimate	q	2014	Nov_Fall	37.7
Nov_Fall_2014	3	Dec	2014	EY	./TerraClimate_srad_2014.nc	./TerraClimate	srad	2014	Nov_Fall	53.7974958798755
Nov_Fall_2014	3	Dec	2014	ERG	./TerraClimate_q_2014.nc	./TerraClimate	q	2014	Nov_Fall	52.4
Nov_Fall_2014	3	Dec	2014	EY	./TerraClimate_q_2014.nc	./TerraClimate	q	2014	Nov_Fall	52.7
Nov_Fall_2014	3	Dec	2014	ERG	./TerraClimate_srad_2014.nc	./TerraClimate	srad	2014	Nov_Fall	53.599620032961
Nov_Fall_2015	1	dec	2015	K69	./TerraClimate_tmin_2015.nc	./TerraClimate	tmin	2015	Nov_Fall	3.44
Nov_Fall_2015	1	dec	2015	K69	./TerraClimate_pet_2015.nc	./TerraClimate	pet	2015	Nov_Fall	21.4
Nov_Fall_2015	1	dec	2015	ERG	./TerraClimate_ws_2015.nc	./TerraClimate	ws	2015	Nov_Fall	3.17
Nov_Fall_2015	1	dec	2015	K69	./TerraClimate_swe_2015.nc	./TerraClimate	swe	2015	Nov_Fall	0
Nov_Fall_2015	1	dec	2015	WH	./TerraClimate_swe_2015.nc	./TerraClimate	swe	2015	Nov_Fall	0
Nov_Fall_2015	1	dec	2015	EY	./TerraClimate_swe_2015.nc	./TerraClimate	swe	2015	Nov_Fall	0
Nov_Fall_2015	1	dec	2015	PFN	./TerraClimate_tmin_2015.nc	./TerraClimate	tmin	2015	Nov_Fall	3.44
Nov_Fall_2015	1	dec	2015	EY	./TerraClimate_pet_2015.nc	./TerraClimate	pet	2015	Nov_Fall	18.9
Nov_Fall_2015	1	dec	2015	K69	./TerraClimate_ws_2015.nc	./TerraClimate	ws	2015	Nov_Fall	3.24
Nov_Fall_2015	1	dec	2015	PFN	./TerraClimate_ws_2015.nc	./TerraClimate	ws	2015	Nov_Fall	3.24
Nov_Fall_2015	1	dec	2015	JUG	./TerraClimate_tmin_2015.nc	./TerraClimate	tmin	2015	Nov_Fall	3.62
Nov_Fall_2015	1	dec	2015	EY	./TerraClimate_ws_2015.nc	./TerraClimate	ws	2015	Nov_Fall	3.13
Nov_Fall_2015	1	dec	2015	ERG	./TerraClimate_tmax_2015.nc	./TerraClimate	tmax	2015	Nov_Fall	11.2
Nov_Fall_2015	1	dec	2015	WH	./TerraClimate_tmax_2015.nc	./TerraClimate	tmax	2015	Nov_Fall	11.68
Nov_Fall_2015	1	dec	2015	PFN	./TerraClimate_tmax_2015.nc	./TerraClimate	tmax	2015	Nov_Fall	11.67
Nov_Fall_2015	1	dec	2015	PFN	./TerraClimate_ppt_2015.nc	./TerraClimate	ppt	2015	Nov_Fall	72.6
Nov_Fall_2015	1	dec	2015	ERG	./TerraClimate_ppt_2015.nc	./TerraClimate	ppt	2015	Nov_Fall	80.8
Nov_Fall_2015	1	dec	2015	ERG	./TerraClimate_tmin_2015.nc	./TerraClimate	tmin	2015	Nov_Fall	3.02
Nov_Fall_2015	1	dec	2015	K69	./TerraClimate_ppt_2015.nc	./TerraClimate	ppt	2015	Nov_Fall	72.6
Nov_Fall_2015	1	dec	2015	PFN	./TerraClimate_pet_2015.nc	./TerraClimate	pet	2015	Nov_Fall	21.4
Nov_Fall_2015	1	dec	2015	JUG	./TerraClimate_ws_2015.nc	./TerraClimate	ws	2015	Nov_Fall	3.18
Nov_Fall_2015	1	dec	2015	K69	./TerraClimate_tmax_2015.nc	./TerraClimate	tmax	2015	Nov_Fall	11.67
Nov_Fall_2015	1	dec	2015	WH	./TerraClimate_pet_2015.nc	./TerraClimate	pet	2015	Nov_Fall	20
Nov_Fall_2015	1	dec	2015	K69	./TerraClimate_aet_2015.nc	./TerraClimate	aet	2015	Nov_Fall	21.4
Nov_Fall_2015	1	dec	2015	PFN	./TerraClimate_aet_2015.nc	./TerraClimate	aet	2015	Nov_Fall	21.4
Nov_Fall_2015	1	dec	2015	ERG	./TerraClimate_aet_2015.nc	./TerraClimate	aet	2015	Nov_Fall	18.9
Nov_Fall_2015	1	dec	2015	EY	./TerraClimate_aet_2015.nc	./TerraClimate	aet	2015	Nov_Fall	18.9
Nov_Fall_2015	1	dec	2015	WH	./TerraClimate_aet_2015.nc	./TerraClimate	aet	2015	Nov_Fall	20
Nov_Fall_2015	1	dec	2015	WH	./TerraClimate_vap_2015.nc	./TerraClimate	vap	2015	Nov_Fall	0.902
Nov_Fall_2015	1	dec	2015	JUG	./TerraClimate_vpd_2015.nc	./TerraClimate	vpd	2015	Nov_Fall	0.2
Nov_Fall_2015	1	dec	2015	K69	./TerraClimate_vpd_2015.nc	./TerraClimate	vpd	2015	Nov_Fall	0.2
Nov_Fall_2015	1	dec	2015	JUG	./TerraClimate_pet_2015.nc	./TerraClimate	pet	2015	Nov_Fall	21.2
Nov_Fall_2015	1	dec	2015	JUG	./TerraClimate_def_2015.nc	./TerraClimate	def	2015	Nov_Fall	0
Nov_Fall_2015	1	dec	2015	ERG	./TerraClimate_pet_2015.nc	./TerraClimate	pet	2015	Nov_Fall	18.9
Nov_Fall_2015	1	dec	2015	K69	./TerraClimate_vap_2015.nc	./TerraClimate	vap	2015	Nov_Fall	0.884
